59	244	1
58	142	1
177	194	1
99	151	1
191	237	1
258	151	1
1	58	1
55	139	1
118	231	1
62	160	1
56	174	1
105	264	1
44	233	1
15	66	1
84	169	1
270	263	1
61	85	1
55	207	1
71	183	1
13	41	1
12	77	1
11	160	1
7	54	1
57	198	1
64	161	1
273	256	1
26	225	1
15	42	1
175	196	1
167	177	1
11	18	1
254	152	1
145	250	1
22	76	1
167	225	1
61	130	1
79	169	1
14	41	1
149	203	1
83	201	1
5	21	1
187	238	1
2	232	1
83	170	1
3	166	1
109	145	1
5	175	1
12	22	1
45	174	1
109	139	1
13	203	1
183	224	1
35	57	1
149	222	1
4	59	1
121	194	1
1	113	1
122	180	1
63	160	1
190	230	1
131	194	1
57	67	1
64	140	1
92	54	1
253	151	1
120	237	1
123	192	1
18	172	1
61	113	1
104	98	1
121	135	1
58	150	1
68	151	1
7	13	1
70	170	1
38	54	1
106	264	1
85	183	1
240	55	1
54	159	1
84	200	1
183	209	1
62	64	1
61	199	1
80	126	1
102	152	1
107	153	1
269	96	1
59	156	1
11	42	1
75	166	1
54	109	1
262	263	1
4	177	1
104	262	1
60	269	1
4	23	1
94	141	1
21	252	1
28	55	1
1	14	1
4	69	1
114	173	1
71	278	1
22	182	1
19	21	1
60	157	1
175	182	1
125	133	1
55	56	1
82	151	1
44	50	1
24	59	1
119	121	1
64	94	1
144	151	1
64	157	1
105	245	1
204	224	1
70	202	1
5	182	1
189	198	1
70	176	1
51	161	1
13	54	1
57	113	1
59	89	1
65	267	1
57	152	1
191	199	1
152	174	1
58	67	1
119	125	1
54	65	1
185	189	1
50	63	1
187	225	1
38	58	1
60	168	1
205	219	1
58	206	1
162	181	1
27	219	1
86	127	1
268	263	1
14	166	1
152	153	1
128	142	1
273	245	1
98	89	1
71	164	1
164	250	1
16	51	1
66	158	1
70	163	1
198	213	1
5	44	1
55	170	1
166	223	1
105	243	1
15	61	1
74	76	1
223	226	1
54	77	1
131	188	1
119	186	1
30	152	1
57	159	1
4	70	1
271	97	1
28	66	1
66	173	1
106	247	1
60	198	1
167	223	1
3	176	1
135	216	1
8	55	1
241	251	1
21	114	1
82	228	1
135	177	1
73	75	1
47	78	1
251	240	1
169	238	1
105	172	1
1	171	1
65	174	1
55	143	1
54	111	1
48	115	1
33	57	1
81	157	1
54	128	1
270	97	1
118	190	1
45	59	1
13	77	1
14	22	1
14	60	1
108	261	1
61	240	1
55	279	1
171	225	1
187	231	1
83	183	1
23	61	1
24	209	1
105	255	1
57	168	1
68	162	1
188	194	1
6	222	1
166	188	1
157	264	1
13	178	1
1	162	1
89	31	1
11	15	1
181	228	1
86	170	1
89	97	1
127	193	1
52	60	1
28	159	1
24	60	1
89	55	1
272	255	1
124	195	1
10	20	1
65	81	1
2	54	1
30	172	1
271	98	1
69	197	1
260	249	1
29	60	1
91	151	1
195	221	1
112	209	1
20	22	1
269	88	1
54	147	1
1	5	1
72	151	1
132	177	1
24	198	1
75	219	1
127	230	1
176	200	1
140	160	1
8	171	1
265	266	1
45	115	1
56	59	1
62	66	1
33	98	1
132	217	1
126	134	1
46	77	1
6	65	1
67	68	1
60	119	1
242	57	1
116	162	1
84	191	1
28	59	1
63	67	1
105	262	1
24	81	1
7	56	1
272	92	1
14	47	1
103	239	1
4	125	1
170	179	1
60	69	1
268	96	1
40	78	1
20	169	1
105	98	1
55	58	1
55	246	1
25	82	1
48	63	1
170	224	1
219	232	1
269	262	1
151	153	1
54	179	1
178	225	1
45	167	1
2	67	1
11	40	1
169	236	1
54	248	1
269	31	1
125	195	1
119	230	1
163	197	1
98	55	1
53	109	1
61	118	1
142	250	1
54	154	1
26	204	1
276	153	1
166	177	1
11	21	1
183	226	1
166	233	1
55	203	1
60	64	1
139	155	1
3	188	1
56	210	1
22	222	1
55	68	1
268	87	1
5	52	1
46	168	1
14	57	1
12	43	1
72	217	1
54	55	1
4	175	1
54	220	1
18	80	1
56	57	1
55	151	1
111	196	1
35	54	1
104	253	1
88	54	1
20	41	1
116	227	1
67	174	1
12	41	1
121	162	1
62	156	1
189	199	1
167	234	1
268	31	1
54	204	1
19	166	1
58	152	1
55	175	1
59	129	1
31	55	1
80	168	1
58	207	1
102	250	1
153	154	1
58	128	1
15	50	1
179	203	1
155	162	1
28	57	1
122	227	1
28	58	1
26	198	1
120	130	1
58	90	1
121	131	1
26	220	1
136	279	1
60	236	1
163	164	1
280	280	0
