103	241	1
263	104	1
54	240	1
54	247	1
11	15	1
60	67	1
115	270	1
104	254	1
102	279	1
53	167	1
10	20	1
59	88	1
28	56	1
24	187	1
13	46	1
170	185	1
152	258	1
157	273	1
16	63	1
31	57	1
109	138	1
79	175	1
195	221	1
14	203	1
54	147	1
132	177	1
66	182	1
82	115	1
57	72	1
54	87	1
55	89	1
6	40	1
55	57	1
241	268	1
265	266	1
55	243	1
63	266	1
258	259	1
151	183	1
56	59	1
62	66	1
178	203	1
185	202	1
37	56	1
3	81	1
107	275	1
15	221	1
55	150	1
46	77	1
4	113	1
87	103	1
8	56	1
6	234	1
55	169	1
111	266	1
111	163	1
116	162	1
274	106	1
69	183	1
63	67	1
90	270	1
94	110	1
105	262	1
24	81	1
15	62	1
7	56	1
56	75	1
80	175	1
250	278	1
166	224	1
179	202	1
54	61	1
56	68	1
92	271	1
97	270	1
55	90	1
4	125	1
170	179	1
101	151	1
95	162	1
169	176	1
57	115	1
161	264	1
55	58	1
55	246	1
90	271	1
25	82	1
36	55	1
11	77	1
55	31	1
132	180	1
74	176	1
5	166	1
2	67	1
262	264	1
130	224	1
35	55	1
58	88	1
109	166	1
88	269	1
255	272	1
6	167	1
70	160	1
163	177	1
152	257	1
163	197	1
7	75	1
243	104	1
259	276	1
166	177	1
166	233	1
54	242	1
256	106	1
139	155	1
3	188	1
56	210	1
114	115	1
167	187	1
140	141	1
5	52	1
98	271	1
261	152	1
252	263	1
12	43	1
151	155	1
14	21	1
4	175	1
250	102	1
109	144	1
170	233	1
55	151	1
46	78	1
35	54	1
249	108	1
138	277	1
104	253	1
37	54	1
187	188	1
20	41	1
206	251	1
34	57	1
130	203	1
29	57	1
157	263	1
12	41	1
91	99	1
54	88	1
33	56	1
191	236	1
104	269	1
258	276	1
250	94	1
54	204	1
19	166	1
1	57	1
86	171	1
245	106	1
80	168	1
37	55	1
97	269	1
60	109	1
179	203	1
127	181	1
122	227	1
58	90	1
57	64	1
55	98	1
166	189	1
32	57	1
152	260	1
30	96	1
32	270	1
264	266	1
82	157	1
280	280	0
