2	45	1
158	163	1
60	179	1
54	238	1
183	225	1
17	43	1
84	133	1
169	223	1
190	225	1
199	234	1
90	256	1
180	192	1
91	242	1
96	253	1
55	207	1
56	251	1
60	195	1
186	223	1
55	236	1
145	250	1
187	224	1
168	217	1
175	267	1
45	51	1
79	182	1
19	20	1
61	191	1
275	276	1
133	177	1
270	271	1
55	241	1
73	74	1
20	179	1
75	76	1
54	206	1
55	237	1
67	183	1
54	90	1
28	176	1
69	222	1
183	224	1
57	254	1
35	57	1
169	212	1
21	42	1
54	67	1
29	241	1
13	184	1
63	265	1
103	104	1
202	219	1
68	151	1
70	170	1
38	54	1
106	264	1
132	231	1
96	97	1
54	112	1
112	113	1
60	178	1
57	253	1
120	192	1
111	267	1
107	276	1
215	217	1
262	263	1
56	252	1
134	168	1
4	69	1
119	121	1
55	259	1
61	178	1
200	218	1
70	176	1
117	119	1
51	161	1
268	269	1
13	179	1
61	190	1
175	252	1
69	70	1
57	261	1
11	73	1
132	190	1
271	272	1
88	207	1
120	121	1
168	218	1
54	259	1
240	267	1
7	8	1
115	157	1
57	96	1
45	199	1
56	100	1
116	118	1
133	176	1
186	190	1
87	90	1
116	195	1
1	2	1
158	279	1
151	152	1
138	139	1
267	268	1
175	235	1
116	117	1
168	211	1
111	276	1
54	128	1
28	175	1
175	176	1
54	91	1
54	235	1
54	158	1
34	91	1
57	101	1
142	143	1
11	46	1
169	224	1
226	251	1
55	179	1
45	171	1
156	161	1
168	226	1
29	268	1
2	6	1
57	168	1
137	172	1
56	259	1
54	247	1
54	240	1
22	45	1
111	158	1
69	220	1
28	159	1
31	243	1
28	56	1
168	215	1
56	99	1
10	14	1
1	5	1
57	246	1
132	168	1
55	89	1
54	87	1
147	162	1
60	61	1
187	203	1
55	243	1
265	266	1
258	259	1
62	66	1
144	145	1
169	169	1
272	273	1
117	195	1
50	51	1
67	68	1
2	161	1
247	273	1
64	174	1
25	72	1
56	172	1
80	175	1
38	55	1
224	267	1
55	90	1
54	239	1
46	47	1
169	176	1
15	216	1
190	204	1
55	246	1
28	69	1
6	12	1
36	55	1
64	173	1
3	70	1
54	179	1
35	55	1
262	264	1
54	248	1
21	44	1
130	131	1
175	237	1
57	109	1
54	242	1
117	131	1
106	274	1
147	152	1
56	210	1
139	155	1
114	115	1
254	255	1
69	175	1
28	70	1
140	141	1
53	76	1
134	186	1
255	256	1
88	239	1
152	246	1
54	55	1
94	95	1
56	98	1
56	57	1
30	88	1
35	54	1
37	54	1
96	254	1
34	57	1
112	177	1
62	65	1
54	88	1
132	175	1
60	191	1
185	210	1
69	159	1
28	158	1
187	191	1
57	98	1
1	59	1
69	260	1
56	169	1
31	55	1
54	101	1
178	183	1
37	55	1
37	110	1
76	199	1
91	243	1
189	191	1
61	195	1
97	98	1
26	220	1
22	43	1
264	266	1
275	279	1
280	280	0
